Track,for,Bertha,2014,,
8/1/2014,6:23:39,12.447,N,56.212,W
8/1/2014,6:25:40,12.452,N,56.22,W
8/1/2014,6:27:39,12.458,N,56.227,W
8/1/2014,6:29:39,12.464,N,56.234,W
8/1/2014,6:31:40,12.47,N,56.242,W
8/1/2014,6:33:40,12.475,N,56.249,W
8/1/2014,6:35:39,12.481,N,56.257,W
8/1/2014,6:37:39,12.487,N,56.264,W
8/1/2014,6:39:40,12.493,N,56.271,W
8/1/2014,6:41:40,12.499,N,56.279,W
8/1/2014,6:43:39,12.505,N,56.287,W
8/1/2014,6:45:39,12.51,N,56.294,W
8/1/2014,6:47:40,12.516,N,56.302,W
8/1/2014,6:49:40,12.522,N,56.309,W
8/1/2014,6:51:39,12.528,N,56.317,W
8/1/2014,6:53:39,12.534,N,56.325,W
8/1/2014,6:55:40,12.54,N,56.332,W
8/1/2014,6:57:39,12.546,N,56.34,W
8/1/2014,6:59:39,12.552,N,56.348,W
8/1/2014,7:01:40,12.558,N,56.356,W
8/1/2014,7:03:40,12.564,N,56.364,W
8/1/2014,7:05:39,12.57,N,56.372,W
8/1/2014,7:07:39,12.576,N,56.38,W
8/1/2014,7:09:40,12.582,N,56.388,W
8/1/2014,7:11:40,12.588,N,56.396,W
8/1/2014,7:13:39,12.594,N,56.404,W
8/1/2014,7:15:39,12.6,N,56.412,W
8/1/2014,7:17:40,12.606,N,56.42,W
8/1/2014,7:19:40,12.612,N,56.428,W
8/1/2014,7:21:39,12.619,N,56.436,W
8/1/2014,7:23:39,12.625,N,56.444,W
8/1/2014,7:25:40,12.631,N,56.453,W
8/1/2014,7:27:39,12.637,N,56.461,W
8/1/2014,7:29:39,12.643,N,56.469,W
8/1/2014,7:31:40,12.649,N,56.478,W
8/1/2014,7:33:40,12.656,N,56.486,W
8/1/2014,7:35:39,12.662,N,56.495,W
8/1/2014,7:37:39,12.668,N,56.503,W
8/1/2014,7:39:40,12.674,N,56.512,W
8/1/2014,7:41:40,12.68,N,56.52,W
8/1/2014,7:43:39,12.687,N,56.529,W
8/1/2014,7:45:39,12.693,N,56.538,W
8/1/2014,7:47:40,12.699,N,56.547,W
8/1/2014,7:49:40,12.706,N,56.555,W
8/1/2014,7:51:39,12.712,N,56.564,W
8/1/2014,7:53:39,12.718,N,56.573,W
8/1/2014,7:55:40,12.724,N,56.582,W
8/1/2014,7:57:39,12.731,N,56.591,W
8/1/2014,7:59:39,12.737,N,56.6,W
8/1/2014,8:01:40,12.743,N,56.609,W
8/1/2014,8:03:40,12.75,N,56.618,W
8/1/2014,8:05:39,12.756,N,56.628,W
8/1/2014,8:07:39,12.762,N,56.637,W
8/1/2014,8:09:39,12.769,N,56.646,W
8/1/2014,8:11:39,12.775,N,56.655,W
8/1/2014,8:13:40,12.782,N,56.665,W
8/1/2014,8:15:40,12.788,N,56.674,W
8/1/2014,8:17:40,12.794,N,56.684,W
8/1/2014,8:19:40,12.801,N,56.693,W
8/1/2014,8:21:39,12.807,N,56.703,W
8/1/2014,8:23:39,12.814,N,56.712,W
8/1/2014,8:25:39,12.82,N,56.722,W
8/1/2014,8:27:40,12.827,N,56.732,W
8/1/2014,8:29:40,12.833,N,56.742,W
8/1/2014,8:31:40,12.84,N,56.752,W
8/1/2014,8:33:40,12.846,N,56.761,W
8/1/2014,8:35:39,12.853,N,56.771,W
8/1/2014,8:37:39,12.859,N,56.781,W
8/1/2014,8:39:39,12.866,N,56.792,W
8/1/2014,8:41:39,12.872,N,56.802,W
8/1/2014,8:43:40,12.879,N,56.812,W
8/1/2014,8:45:40,12.885,N,56.822,W
8/1/2014,8:47:40,12.892,N,56.832,W
8/1/2014,8:49:40,12.898,N,56.843,W
8/1/2014,8:51:39,12.905,N,56.853,W
8/1/2014,8:53:39,12.911,N,56.864,W
8/1/2014,8:55:39,12.918,N,56.874,W
8/1/2014,8:57:40,12.924,N,56.885,W
8/1/2014,8:59:40,12.931,N,56.896,W
8/1/2014,9:01:40,12.938,N,56.906,W
8/1/2014,9:03:40,12.944,N,56.917,W
8/1/2014,9:05:39,12.951,N,56.928,W
8/1/2014,9:07:39,12.957,N,56.939,W
8/1/2014,9:09:39,12.964,N,56.95,W
8/1/2014,9:11:39,12.971,N,56.961,W
8/1/2014,9:13:40,12.977,N,56.972,W
8/1/2014,9:15:40,12.984,N,56.983,W
8/1/2014,9:17:40,12.991,N,56.994,W
8/1/2014,9:19:40,12.997,N,57.005,W
8/1/2014,9:21:39,13.004,N,57.016,W
8/1/2014,9:23:39,13.011,N,57.028,W
8/1/2014,9:25:39,13.017,N,57.039,W
8/1/2014,9:27:40,13.024,N,57.05,W
8/1/2014,9:29:40,13.031,N,57.062,W
8/1/2014,9:31:40,13.037,N,57.073,W
8/1/2014,9:33:40,13.044,N,57.085,W
8/1/2014,9:35:39,13.051,N,57.096,W
8/1/2014,9:37:39,13.057,N,57.108,W
8/1/2014,9:39:39,13.064,N,57.12,W
8/1/2014,9:41:39,13.071,N,57.131,W
8/1/2014,9:43:40,13.077,N,57.143,W
8/1/2014,9:45:40,13.084,N,57.155,W
8/1/2014,9:47:40,13.091,N,57.167,W
8/1/2014,9:49:40,13.098,N,57.179,W
8/1/2014,9:51:39,13.104,N,57.191,W
8/1/2014,9:53:39,13.111,N,57.203,W
8/1/2014,9:55:39,13.118,N,57.215,W
8/1/2014,9:57:40,13.125,N,57.227,W
8/1/2014,9:59:40,13.132,N,57.239,W
8/1/2014,10:01:40,13.138,N,57.252,W
8/1/2014,10:03:40,13.145,N,57.264,W
8/1/2014,10:05:39,13.152,N,57.276,W
8/1/2014,10:07:39,13.159,N,57.288,W
8/1/2014,10:09:39,13.165,N,57.301,W
8/1/2014,10:11:39,13.172,N,57.313,W
8/1/2014,10:13:40,13.179,N,57.326,W
8/1/2014,10:15:40,13.186,N,57.338,W
8/1/2014,10:17:40,13.193,N,57.351,W
8/1/2014,10:19:40,13.2,N,57.364,W
8/1/2014,10:21:39,13.206,N,57.376,W
8/1/2014,10:23:39,13.213,N,57.389,W
8/1/2014,10:25:39,13.22,N,57.402,W
8/1/2014,10:27:40,13.227,N,57.414,W
8/1/2014,10:29:40,13.234,N,57.427,W
8/1/2014,10:31:40,13.241,N,57.44,W
8/1/2014,10:33:40,13.248,N,57.453,W
8/1/2014,10:35:39,13.254,N,57.466,W
8/1/2014,10:37:39,13.261,N,57.479,W
8/1/2014,10:39:39,13.268,N,57.492,W
8/1/2014,10:41:39,13.275,N,57.505,W
8/1/2014,10:43:40,13.282,N,57.518,W
8/1/2014,10:45:40,13.289,N,57.531,W
8/1/2014,10:47:40,13.296,N,57.545,W
8/1/2014,10:49:40,13.303,N,57.558,W
8/1/2014,10:51:39,13.31,N,57.571,W
8/1/2014,10:53:39,13.316,N,57.584,W
8/1/2014,10:55:39,13.323,N,57.598,W
8/1/2014,10:57:40,13.33,N,57.611,W
8/1/2014,10:59:40,13.337,N,57.624,W
8/1/2014,11:01:40,13.344,N,57.638,W
8/1/2014,11:03:40,13.351,N,57.651,W
8/1/2014,11:05:39,13.358,N,57.665,W
8/1/2014,11:07:39,13.365,N,57.679,W
8/1/2014,11:09:39,13.372,N,57.692,W
8/1/2014,11:11:39,13.379,N,57.706,W
8/1/2014,11:13:40,13.386,N,57.719,W
8/1/2014,11:15:40,13.393,N,57.733,W
8/1/2014,11:17:40,13.4,N,57.747,W
8/1/2014,11:19:40,13.407,N,57.761,W
8/1/2014,11:21:39,13.414,N,57.774,W
8/1/2014,11:23:39,13.421,N,57.788,W
8/1/2014,11:25:39,13.428,N,57.802,W
8/1/2014,11:27:40,13.435,N,57.816,W
8/1/2014,11:29:40,13.442,N,57.83,W
8/1/2014,11:31:40,13.449,N,57.844,W
8/1/2014,11:33:40,13.456,N,57.858,W
8/1/2014,11:35:39,13.463,N,57.872,W
8/1/2014,11:37:39,13.47,N,57.886,W
8/1/2014,11:39:39,13.477,N,57.9,W
8/1/2014,11:41:39,13.484,N,57.914,W
8/1/2014,11:43:40,13.491,N,57.929,W
8/1/2014,11:45:40,13.498,N,57.943,W
8/1/2014,11:47:40,13.505,N,57.957,W
8/1/2014,11:49:04,13.51,N,57.967,W
8/1/2014,11:51:04,13.521,N,57.985,W
8/1/2014,11:53:05,13.533,N,58.004,W
8/1/2014,11:55:05,13.544,N,58.022,W
8/1/2014,11:57:05,13.555,N,58.04,W
8/1/2014,11:59:04,13.566,N,58.059,W
8/1/2014,12:01:04,13.576,N,58.077,W
8/1/2014,12:03:04,13.587,N,58.095,W
8/1/2014,12:05:04,13.598,N,58.113,W
8/1/2014,12:07:05,13.608,N,58.13,W
8/1/2014,12:09:05,13.618,N,58.148,W
8/1/2014,12:11:05,13.629,N,58.166,W
8/1/2014,12:13:05,13.639,N,58.183,W
8/1/2014,12:15:04,13.649,N,58.201,W
8/1/2014,12:17:04,13.659,N,58.218,W
8/1/2014,12:19:04,13.669,N,58.236,W
8/1/2014,12:21:04,13.678,N,58.253,W
8/1/2014,12:23:05,13.688,N,58.27,W
8/1/2014,12:25:05,13.698,N,58.287,W
8/1/2014,12:27:05,13.707,N,58.304,W
8/1/2014,12:29:04,13.717,N,58.321,W
8/1/2014,12:31:04,13.726,N,58.338,W
8/1/2014,12:33:04,13.735,N,58.355,W
8/1/2014,12:35:04,13.744,N,58.372,W
8/1/2014,12:37:05,13.753,N,58.388,W
8/1/2014,12:39:05,13.762,N,58.405,W
8/1/2014,12:41:05,13.771,N,58.421,W
8/1/2014,12:43:05,13.779,N,58.438,W
8/1/2014,12:45:04,13.788,N,58.454,W
8/1/2014,12:47:04,13.797,N,58.47,W
8/1/2014,12:49:04,13.805,N,58.487,W
8/1/2014,12:51:04,13.813,N,58.503,W
8/1/2014,12:53:05,13.822,N,58.519,W
8/1/2014,12:55:05,13.83,N,58.535,W
8/1/2014,12:57:05,13.838,N,58.551,W
8/1/2014,12:59:04,13.846,N,58.567,W
8/1/2014,13:01:04,13.854,N,58.583,W
8/1/2014,13:03:04,13.862,N,58.598,W
8/1/2014,13:05:04,13.869,N,58.614,W
8/1/2014,13:07:05,13.877,N,58.63,W
8/1/2014,13:09:05,13.885,N,58.645,W
8/1/2014,13:11:05,13.892,N,58.661,W
8/1/2014,13:13:05,13.9,N,58.676,W
8/1/2014,13:15:04,13.907,N,58.691,W
8/1/2014,13:17:04,13.914,N,58.707,W
8/1/2014,13:19:04,13.921,N,58.722,W
8/1/2014,13:21:04,13.929,N,58.737,W
8/1/2014,13:23:05,13.936,N,58.752,W
8/1/2014,13:25:05,13.943,N,58.767,W
8/1/2014,13:27:05,13.949,N,58.782,W
8/1/2014,13:29:04,13.956,N,58.797,W
8/1/2014,13:31:04,13.963,N,58.812,W
8/1/2014,13:33:04,13.97,N,58.827,W
8/1/2014,13:35:04,13.976,N,58.841,W
8/1/2014,13:37:05,13.983,N,58.856,W
8/1/2014,13:39:05,13.989,N,58.871,W
8/1/2014,13:41:05,13.996,N,58.885,W
8/1/2014,13:43:05,14.002,N,58.9,W
8/1/2014,13:45:04,14.008,N,58.914,W
8/1/2014,13:47:04,14.014,N,58.929,W
8/1/2014,13:49:04,14.02,N,58.943,W
8/1/2014,13:51:04,14.026,N,58.957,W
8/1/2014,13:53:05,14.032,N,58.972,W
8/1/2014,13:55:05,14.038,N,58.986,W
8/1/2014,13:57:05,14.044,N,59,W
8/1/2014,13:59:04,14.05,N,59.014,W
8/1/2014,14:01:04,14.055,N,59.028,W
8/1/2014,14:03:04,14.061,N,59.042,W
8/1/2014,14:05:04,14.067,N,59.056,W
8/1/2014,14:07:05,14.072,N,59.07,W
8/1/2014,14:09:05,14.078,N,59.084,W
8/1/2014,14:11:05,14.083,N,59.097,W
8/1/2014,14:13:05,14.088,N,59.111,W
8/1/2014,14:15:04,14.094,N,59.125,W
8/1/2014,14:17:04,14.099,N,59.139,W
8/1/2014,14:19:04,14.104,N,59.152,W
8/1/2014,14:21:04,14.109,N,59.166,W
8/1/2014,14:23:05,14.114,N,59.179,W
8/1/2014,14:25:05,14.119,N,59.193,W
8/1/2014,14:27:05,14.124,N,59.206,W
8/1/2014,14:29:04,14.129,N,59.22,W
8/1/2014,14:31:04,14.134,N,59.233,W
8/1/2014,14:33:04,14.138,N,59.246,W
8/1/2014,14:35:04,14.143,N,59.259,W
8/1/2014,14:37:05,14.148,N,59.273,W
8/1/2014,14:39:05,14.152,N,59.286,W
8/1/2014,14:41:05,14.157,N,59.299,W
8/1/2014,14:43:05,14.161,N,59.312,W
8/1/2014,14:45:04,14.166,N,59.325,W
8/1/2014,14:47:04,14.17,N,59.338,W
8/1/2014,14:49:04,14.175,N,59.351,W
8/1/2014,14:51:04,14.179,N,59.364,W
8/1/2014,14:53:05,14.183,N,59.377,W
8/1/2014,14:55:05,14.187,N,59.39,W
8/1/2014,14:57:05,14.192,N,59.403,W
8/1/2014,14:59:04,14.196,N,59.416,W
8/1/2014,15:01:04,14.2,N,59.428,W
8/1/2014,15:02:36,14.203,N,59.438,W
8/1/2014,15:04:36,14.208,N,59.452,W
8/1/2014,15:06:36,14.213,N,59.465,W
8/1/2014,15:08:36,14.218,N,59.479,W
8/1/2014,15:10:35,14.223,N,59.492,W
8/1/2014,15:12:35,14.228,N,59.506,W
8/1/2014,15:14:35,14.233,N,59.519,W
8/1/2014,15:16:36,14.238,N,59.532,W
8/1/2014,15:18:36,14.242,N,59.546,W
8/1/2014,15:20:36,14.247,N,59.559,W
8/1/2014,15:22:36,14.252,N,59.572,W
8/1/2014,15:24:35,14.256,N,59.585,W
8/1/2014,15:26:35,14.261,N,59.598,W
8/1/2014,15:28:35,14.265,N,59.611,W
8/1/2014,15:30:35,14.269,N,59.624,W
8/1/2014,15:32:36,14.273,N,59.637,W
8/1/2014,15:34:36,14.278,N,59.65,W
8/1/2014,15:36:36,14.282,N,59.663,W
8/1/2014,15:38:36,14.286,N,59.676,W
8/1/2014,15:40:35,14.29,N,59.688,W
8/1/2014,15:42:35,14.293,N,59.701,W
8/1/2014,15:44:35,14.297,N,59.713,W
8/1/2014,15:46:36,14.301,N,59.726,W
8/1/2014,15:48:36,14.305,N,59.738,W
8/1/2014,15:50:36,14.308,N,59.751,W
8/1/2014,15:52:36,14.312,N,59.763,W
8/1/2014,15:54:35,14.315,N,59.775,W
8/1/2014,15:56:35,14.318,N,59.788,W
8/1/2014,15:58:35,14.322,N,59.8,W
8/1/2014,16:00:35,14.325,N,59.812,W
8/1/2014,16:02:36,14.328,N,59.824,W
8/1/2014,16:04:36,14.331,N,59.836,W
8/1/2014,16:06:36,14.334,N,59.848,W
8/1/2014,16:08:36,14.337,N,59.86,W
8/1/2014,16:10:35,14.34,N,59.872,W
8/1/2014,16:12:35,14.343,N,59.883,W
8/1/2014,16:14:35,14.345,N,59.895,W
8/1/2014,16:16:36,14.348,N,59.907,W
8/1/2014,16:18:36,14.351,N,59.918,W
8/1/2014,16:20:36,14.353,N,59.93,W
8/1/2014,16:22:36,14.356,N,59.941,W
8/1/2014,16:24:35,14.358,N,59.953,W
8/1/2014,16:26:35,14.36,N,59.964,W
8/1/2014,16:28:35,14.363,N,59.976,W
8/1/2014,16:30:35,14.365,N,59.987,W
8/1/2014,16:32:36,14.367,N,59.998,W
8/1/2014,16:34:36,14.369,N,60.009,W
8/1/2014,16:36:36,14.372,N,60.021,W
8/1/2014,16:38:36,14.374,N,60.032,W
8/1/2014,16:40:35,14.376,N,60.043,W
8/1/2014,16:42:35,14.378,N,60.054,W
8/1/2014,16:44:35,14.38,N,60.065,W
8/1/2014,16:46:36,14.381,N,60.076,W
8/1/2014,16:48:36,14.383,N,60.086,W
8/1/2014,16:50:36,14.385,N,60.097,W
8/1/2014,16:52:36,14.387,N,60.108,W
8/1/2014,16:54:35,14.389,N,60.119,W
8/1/2014,16:56:35,14.39,N,60.13,W
8/1/2014,16:58:35,14.392,N,60.14,W
8/1/2014,17:00:03,14.393,N,60.148,W
8/1/2014,17:02:03,14.397,N,60.159,W
8/1/2014,17:04:04,14.401,N,60.17,W
8/1/2014,17:06:04,14.405,N,60.18,W
8/1/2014,17:08:04,14.409,N,60.191,W
8/1/2014,17:10:04,14.413,N,60.202,W
8/1/2014,17:12:03,14.417,N,60.212,W
8/1/2014,17:14:03,14.421,N,60.223,W
8/1/2014,17:16:03,14.425,N,60.233,W
8/1/2014,17:18:03,14.429,N,60.243,W
8/1/2014,17:20:04,14.433,N,60.254,W
8/1/2014,17:22:04,14.438,N,60.264,W
8/1/2014,17:24:04,14.442,N,60.274,W
8/1/2014,17:26:03,14.446,N,60.284,W
8/1/2014,17:28:03,14.451,N,60.294,W
8/1/2014,17:30:03,14.455,N,60.304,W
8/1/2014,17:32:03,14.46,N,60.314,W
8/1/2014,17:34:04,14.464,N,60.323,W
8/1/2014,17:36:04,14.469,N,60.333,W
8/1/2014,17:38:04,14.473,N,60.343,W
8/1/2014,17:40:04,14.478,N,60.352,W
8/1/2014,17:42:03,14.482,N,60.362,W
8/1/2014,17:44:03,14.487,N,60.371,W
8/1/2014,17:46:03,14.492,N,60.38,W
8/1/2014,17:48:03,14.497,N,60.389,W
8/1/2014,17:50:04,14.501,N,60.398,W
8/1/2014,17:52:04,14.506,N,60.407,W
8/1/2014,17:54:04,14.511,N,60.416,W
8/1/2014,17:56:03,14.516,N,60.425,W
8/1/2014,17:58:03,14.521,N,60.434,W
8/1/2014,18:00:03,14.526,N,60.442,W
8/1/2014,18:02:03,14.532,N,60.451,W
8/1/2014,18:04:04,14.537,N,60.459,W
8/1/2014,18:06:04,14.542,N,60.468,W
8/1/2014,18:08:04,14.547,N,60.476,W
8/1/2014,18:10:04,14.553,N,60.484,W
8/1/2014,18:12:03,14.558,N,60.492,W
8/1/2014,18:14:03,14.563,N,60.5,W
8/1/2014,18:16:03,14.569,N,60.508,W
8/1/2014,18:18:03,14.574,N,60.516,W
8/1/2014,18:20:04,14.58,N,60.524,W
8/1/2014,18:22:04,14.586,N,60.531,W
8/1/2014,18:24:04,14.591,N,60.539,W
8/1/2014,18:26:03,14.597,N,60.546,W
8/1/2014,18:28:03,14.603,N,60.553,W
8/1/2014,18:30:03,14.609,N,60.56,W
8/1/2014,18:32:03,14.615,N,60.567,W
8/1/2014,18:34:04,14.621,N,60.574,W
8/1/2014,18:36:04,14.627,N,60.581,W
8/1/2014,18:38:04,14.633,N,60.588,W
8/1/2014,18:40:04,14.639,N,60.595,W
8/1/2014,18:42:03,14.645,N,60.602,W
8/1/2014,18:44:03,14.651,N,60.608,W
8/1/2014,18:46:03,14.657,N,60.615,W
8/1/2014,18:48:03,14.663,N,60.621,W
8/1/2014,18:50:04,14.67,N,60.627,W
8/1/2014,18:52:04,14.676,N,60.634,W
8/1/2014,18:54:04,14.682,N,60.64,W
8/1/2014,18:56:03,14.688,N,60.646,W
8/1/2014,18:58:03,14.695,N,60.652,W
8/1/2014,19:00:03,14.701,N,60.658,W
8/1/2014,19:02:03,14.708,N,60.664,W
8/1/2014,19:04:04,14.714,N,60.67,W
8/1/2014,19:06:04,14.72,N,60.676,W
8/1/2014,19:08:04,14.727,N,60.682,W
8/1/2014,19:10:04,14.733,N,60.688,W
8/1/2014,19:12:03,14.74,N,60.693,W
8/1/2014,19:14:03,14.746,N,60.699,W
8/1/2014,19:16:03,14.753,N,60.705,W
8/1/2014,19:18:03,14.759,N,60.71,W
8/1/2014,19:20:04,14.766,N,60.716,W
8/1/2014,19:22:04,14.772,N,60.722,W
8/1/2014,19:24:04,14.778,N,60.727,W
8/1/2014,19:26:03,14.785,N,60.733,W
8/1/2014,19:28:03,14.791,N,60.738,W
8/1/2014,19:30:03,14.798,N,60.744,W
8/1/2014,19:32:03,14.804,N,60.749,W
8/1/2014,19:34:04,14.811,N,60.755,W
8/1/2014,19:36:04,14.817,N,60.76,W
8/1/2014,19:38:04,14.824,N,60.765,W
8/1/2014,19:40:04,14.83,N,60.771,W
8/1/2014,19:42:03,14.836,N,60.776,W
8/1/2014,19:44:03,14.843,N,60.782,W
8/1/2014,19:46:03,14.849,N,60.787,W
8/1/2014,19:48:03,14.855,N,60.792,W
8/1/2014,19:50:04,14.862,N,60.798,W
8/1/2014,19:52:04,14.868,N,60.803,W
8/1/2014,19:54:04,14.874,N,60.809,W
8/1/2014,19:56:03,14.881,N,60.814,W
8/1/2014,19:58:03,14.887,N,60.819,W
8/1/2014,20:00:03,14.893,N,60.825,W
8/1/2014,20:02:03,14.899,N,60.83,W
8/1/2014,20:04:04,14.905,N,60.836,W
8/1/2014,20:06:04,14.911,N,60.841,W
8/1/2014,20:08:04,14.917,N,60.847,W
8/1/2014,20:10:04,14.923,N,60.852,W
8/1/2014,20:12:03,14.929,N,60.858,W
8/1/2014,20:14:03,14.935,N,60.864,W
8/1/2014,20:16:03,14.941,N,60.869,W
8/1/2014,20:18:03,14.947,N,60.875,W
8/1/2014,20:20:04,14.952,N,60.881,W
8/1/2014,20:22:04,14.958,N,60.886,W
8/1/2014,20:24:04,14.964,N,60.892,W
8/1/2014,20:26:03,14.969,N,60.898,W
8/1/2014,20:28:03,14.975,N,60.904,W
8/1/2014,20:30:03,14.98,N,60.91,W
8/1/2014,20:32:03,14.986,N,60.916,W
8/1/2014,20:34:04,14.991,N,60.922,W
8/1/2014,20:36:04,14.996,N,60.928,W
8/1/2014,20:38:04,15.001,N,60.934,W
8/1/2014,20:40:04,15.007,N,60.941,W
8/1/2014,20:42:03,15.012,N,60.947,W
8/1/2014,20:44:03,15.017,N,60.953,W
8/1/2014,20:46:03,15.021,N,60.96,W
8/1/2014,20:48:03,15.026,N,60.966,W
8/1/2014,20:50:04,15.031,N,60.973,W
8/1/2014,20:52:04,15.036,N,60.98,W
8/1/2014,20:54:04,15.04,N,60.986,W
8/1/2014,20:56:03,15.045,N,60.993,W
8/1/2014,20:58:03,15.049,N,61,W
8/1/2014,21:00:03,15.054,N,61.007,W
8/1/2014,21:02:03,15.058,N,61.014,W
8/1/2014,21:04:04,15.062,N,61.021,W
8/1/2014,21:06:04,15.066,N,61.029,W
8/1/2014,21:08:04,15.07,N,61.036,W
8/1/2014,21:10:04,15.074,N,61.044,W
8/1/2014,21:12:03,15.078,N,61.051,W
8/1/2014,21:14:03,15.082,N,61.059,W
8/1/2014,21:16:03,15.085,N,61.067,W
8/1/2014,21:18:03,15.089,N,61.075,W
8/1/2014,21:20:04,15.092,N,61.083,W
8/1/2014,21:22:04,15.095,N,61.091,W
8/1/2014,21:24:04,15.098,N,61.099,W
8/1/2014,21:26:03,15.102,N,61.107,W
8/1/2014,21:28:03,15.104,N,61.116,W
8/1/2014,21:30:03,15.107,N,61.125,W
8/1/2014,21:32:03,15.11,N,61.133,W
8/1/2014,21:34:04,15.113,N,61.142,W
8/1/2014,21:36:04,15.115,N,61.151,W
8/1/2014,21:38:04,15.117,N,61.16,W
8/1/2014,21:40:04,15.12,N,61.17,W
8/1/2014,21:42:03,15.122,N,61.179,W
8/1/2014,21:44:03,15.124,N,61.188,W
8/1/2014,21:46:03,15.126,N,61.198,W
8/1/2014,21:48:03,15.127,N,61.208,W
8/1/2014,21:50:04,15.129,N,61.218,W
8/1/2014,21:52:04,15.131,N,61.228,W
8/1/2014,21:54:04,15.132,N,61.238,W
8/1/2014,21:56:03,15.133,N,61.248,W
8/1/2014,21:58:03,15.135,N,61.259,W
8/1/2014,22:00:03,15.136,N,61.269,W
8/1/2014,22:02:03,15.137,N,61.28,W
8/1/2014,22:04:04,15.138,N,61.291,W
8/1/2014,22:06:04,15.138,N,61.302,W
8/1/2014,22:08:04,15.139,N,61.313,W
8/1/2014,22:10:04,15.139,N,61.324,W
8/1/2014,22:12:03,15.14,N,61.335,W
8/1/2014,22:14:03,15.14,N,61.347,W
8/1/2014,22:16:03,15.141,N,61.358,W
8/1/2014,22:18:03,15.141,N,61.37,W
8/1/2014,22:20:04,15.141,N,61.381,W
8/1/2014,22:22:04,15.141,N,61.393,W
8/1/2014,22:24:04,15.141,N,61.405,W
8/1/2014,22:26:03,15.14,N,61.417,W
8/1/2014,22:28:03,15.14,N,61.429,W
8/1/2014,22:30:03,15.14,N,61.441,W
8/1/2014,22:32:03,15.139,N,61.454,W
8/1/2014,22:34:04,15.138,N,61.466,W
8/1/2014,22:36:04,15.138,N,61.479,W
8/1/2014,22:38:04,15.137,N,61.491,W
8/1/2014,22:40:04,15.136,N,61.504,W
8/1/2014,22:42:03,15.135,N,61.517,W
8/1/2014,22:44:03,15.134,N,61.53,W
8/1/2014,22:46:03,15.133,N,61.543,W
8/1/2014,22:48:03,15.132,N,61.556,W
8/1/2014,22:50:04,15.131,N,61.569,W
8/1/2014,22:52:04,15.129,N,61.582,W
8/1/2014,22:54:04,15.128,N,61.595,W
8/1/2014,22:56:03,15.126,N,61.609,W
8/1/2014,22:58:03,15.125,N,61.622,W
8/1/2014,23:00:03,15.123,N,61.636,W
8/1/2014,23:02:03,15.121,N,61.65,W
8/1/2014,23:04:04,15.12,N,61.663,W
8/1/2014,23:06:04,15.118,N,61.677,W
8/1/2014,23:08:04,15.116,N,61.691,W
8/1/2014,23:10:04,15.114,N,61.705,W
8/1/2014,23:12:03,15.112,N,61.719,W
8/1/2014,23:14:03,15.11,N,61.733,W
8/1/2014,23:16:03,15.107,N,61.747,W
8/1/2014,23:18:03,15.105,N,61.762,W
8/1/2014,23:20:04,15.103,N,61.776,W
8/1/2014,23:22:04,15.101,N,61.79,W
8/1/2014,23:24:04,15.098,N,61.805,W
8/1/2014,23:26:03,15.096,N,61.819,W
8/1/2014,23:28:03,15.093,N,61.834,W
8/1/2014,23:30:03,15.09,N,61.848,W
8/1/2014,23:32:03,15.088,N,61.863,W
8/1/2014,23:34:04,15.085,N,61.878,W
8/1/2014,23:36:04,15.082,N,61.893,W
8/1/2014,23:38:04,15.08,N,61.907,W
8/1/2014,23:40:04,15.077,N,61.922,W
8/1/2014,23:42:03,15.074,N,61.937,W
8/1/2014,23:44:03,15.071,N,61.952,W
8/1/2014,23:46:03,15.068,N,61.967,W
8/1/2014,23:47:19,15.066,N,61.977,W
8/1/2014,23:49:20,15.065,N,61.995,W
8/1/2014,23:51:20,15.064,N,62.012,W
8/1/2014,23:53:20,15.063,N,62.03,W
8/1/2014,23:55:19,15.061,N,62.047,W
8/1/2014,23:57:19,15.059,N,62.064,W
8/1/2014,23:59:19,15.058,N,62.081,W
8/2/2014,0:01:19,15.056,N,62.098,W
8/2/2014,0:03:20,15.053,N,62.115,W
8/2/2014,0:05:20,15.051,N,62.132,W
8/2/2014,0:07:20,15.049,N,62.148,W
8/2/2014,0:09:20,15.046,N,62.164,W
8/2/2014,0:11:19,15.043,N,62.181,W
8/2/2014,0:13:19,15.04,N,62.197,W
8/2/2014,0:15:19,15.037,N,62.213,W
8/2/2014,0:17:19,15.034,N,62.229,W
8/2/2014,0:19:20,15.031,N,62.244,W
8/2/2014,0:21:20,15.027,N,62.26,W
8/2/2014,0:23:20,15.023,N,62.276,W
8/2/2014,0:25:19,15.02,N,62.291,W
8/2/2014,0:27:19,15.016,N,62.306,W
8/2/2014,0:29:19,15.012,N,62.322,W
8/2/2014,0:31:19,15.007,N,62.337,W
8/2/2014,0:33:20,15.003,N,62.352,W
8/2/2014,0:35:20,14.999,N,62.367,W
8/2/2014,0:37:20,14.994,N,62.381,W
8/2/2014,0:39:20,14.989,N,62.396,W
8/2/2014,0:41:19,14.984,N,62.411,W
8/2/2014,0:43:19,14.979,N,62.425,W
8/2/2014,0:45:19,14.974,N,62.439,W
8/2/2014,0:47:19,14.969,N,62.454,W
8/2/2014,0:49:20,14.964,N,62.468,W
8/2/2014,0:51:20,14.958,N,62.482,W
8/2/2014,0:53:20,14.953,N,62.496,W
8/2/2014,0:55:19,14.947,N,62.51,W
8/2/2014,0:56:02,14.945,N,62.515,W
